sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3458491,15,2,0,0,0,0,0,0,4,4,0,No,0,0.84,0.87,0,Yes,No,Yes,Yes,No,No
3458492,0,8,0,5,5,5,0,0,0,0,0,No,0,0.37,0.34,0,No,No,Yes,Yes,No,No
3458493,12,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3458494,0,4,6,1,1,1,0,0,0,0,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
3458495,5,8,0,0,0,0,0,0,1,1,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3458496,0,9,0,2,2,2,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3458497,8,12,0,0,0,0,2,3,7,8,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3458498,20,2,0,0,0,0,2,2,3,8,1,No,0,1,0.93,0,Yes,No,No,Yes,No,No
3458499,145,8,0,0,24,24,3,14,42,49,14,No,0,0.97,0.95,0,No,No,No,Yes,No,No
3458501,0,8,0,5,5,5,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3458502,1,12,1,0,0,0,2,2,2,3,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3458503,41,4,0,0,0,0,0,0,0,0,0,No,0,0.92,0.89,0,Yes,No,No,Yes,No,No
3458504,5,4,0,13,29,45,5,15,29,39,0,No,0,0.96,0.91,0,No,No,No,Yes,No,No
3458505,7,4,0,0,0,0,0,0,0,0,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
3458506,7,2,0,0,0,0,2,2,4,6,0,No,0,0.98,0.97,0,No,No,No,Yes,No,No
3458507,17,8,0,0,0,0,0,0,0,0,2,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3458508,3,8,0,0,0,0,0,0,0,0,1,No,0,0.37,0.34,0,No,No,Yes,Yes,No,No
3458509,5,9,0,0,0,0,0,0,1,1,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3458510,10,2,0,19,57,76,12,27,54,69,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3458511,2,2,0,0,0,0,0,0,0,1,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
3458512,12,8,0,0,0,3,0,1,3,5,0,No,0,0.48,0.36,0,No,No,No,Yes,No,No
3458513,2,8,0,0,0,0,0,0,1,1,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3458514,4,2,0,0,0,0,0,0,1,2,0,No,0,0.97,0.93,0,No,No,No,Yes,No,No
3458515,9,8,0,0,0,0,0,0,1,4,0,No,0,0.53,0.53,0,No,No,Yes,Yes,No,No
3458516,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3458517,1,9,4,7,17,27,4,13,24,38,0,No,0,0.54,0.48,0,No,No,No,Yes,No,No
3458518,0,2,4,0,10,10,0,0,0,0,0,No,0,0.54,0.58,0,Yes,No,No,Yes,No,No
3458519,4,4,0,0,0,0,0,0,1,3,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
3458520,61,2,0,0,0,0,0,0,0,0,0,No,0,0.9,0.92,0,No,No,No,Yes,No,No
3458521,52,9,1,130,214,302,39,123,200,288,40,No,0,0.54,0.48,0,No,No,No,Yes,No,No
3458522,17,9,6,5,15,20,10,25,47,69,0,No,0,0.54,0.48,0,No,No,No,Yes,No,No
3458523,9,2,0,0,0,0,0,0,0,0,0,No,0,0.53,0.53,0,No,No,Yes,Yes,No,No
3458526,269,8,0,135,270,405,0,1201,1203,1809,23,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3458529,19,8,0,0,0,0,1,5,9,16,1,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3458531,1906,8,0,0,0,0,0,13,20,44,1,No,0,1,0.7,0,No,No,No,Yes,No,No
3458532,1715,8,0,0,2100,2800,0,2,2,8,0,No,0,0.91,0.72,0,No,No,No,Yes,No,No
3458533,1379,12,328,576,1542,1864,108,431,1286,2468,151,No,0,0.94,0.88,0,No,No,No,Yes,No,No
3458534,69,2,0,0,0,0,3,9,21,24,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3458535,0,2,0,0,0,0,0,3,13,19,0,No,0,0,0,0,No,No,No,Yes,No,No
3458536,52,2,0,36,72,108,14,40,75,98,7,No,0,0.26,0.37,0,No,No,No,Yes,No,No
3458537,124,2,0,0,0,0,1,12,15,26,2,No,0,1,1,0,Yes,No,No,Yes,No,No
3458539,9,2,0,20,20,20,0,0,0,0,0,No,0,0,0,0,No,No,Yes,Yes,No,No
3458540,7,2,0,125,125,125,0,0,0,0,0,No,0,0,0,0,No,No,Yes,Yes,No,No
3458541,12,2,0,55,55,55,0,0,0,0,0,No,0,0,0,0,No,No,Yes,Yes,No,No
3458542,1,16,0,0,0,0,0,0,1,1,1,No,0,0.31,0.4,0,No,No,No,Yes,No,No
3458543,930,9,130,360,1020,1460,225,641,1019,1853,240,No,0,0.94,0.83,0,No,No,No,Yes,No,No
3458544,8,52,0,0,0,0,1,6,17,26,12,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
3458545,196,12,2,0,0,0,4,20,51,83,16,No,0,-99,-99,0,No,No,No,Yes,No,No
3458546,180,8,25,168,252,342,85,196,322,487,85,No,0,0.3,0.59,0,No,No,No,Yes,No,No
3458548,1,4,1,2,3,5,1,3,4,6,1,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3458549,12,4,0,0,0,0,0,0,0,0,2,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3458550,39,4,0,14,36,36,0,4,4,4,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3458551,98,8,27,55,139,223,22,67,158,321,35,No,0,0.95,0.96,0,No,No,No,Yes,No,No
3458552,54,8,0,57,57,57,14,38,82,115,6,No,0,0.85,0.87,0,No,No,No,Yes,No,No
3458553,0,8,0,0,0,0,0,0,0,0,0,No,0,1,0.98,0,No,No,No,Yes,No,No
3458554,66,12,0,0,0,0,0,0,0,0,0,No,0,0.63,0.57,0,No,No,Yes,Yes,No,No
3458555,5,52,0,0,0,0,0,1,2,4,0,No,0,0.99,0.99,0,Yes,No,Yes,Yes,No,No
3458556,146,8,0,0,0,0,0,2,3,3,1,No,0,0,0,0,Yes,No,Yes,Yes,No,No
3458557,355,8,91,160,400,720,64,231,524,814,89,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3458558,2,9,0,0,0,0,0,0,0,0,2,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
3458559,3,8,0,0,0,1,0,0,1,4,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3458560,231,8,0,0,0,0,0,1,3,3,1,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3458561,7,2,0,5,10,15,0,1,3,7,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3458562,1,8,0,0,1,1,0,0,1,1,0,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3458563,3,8,0,0,1,2,0,0,3,4,0,No,0,0.8,0.79,0,No,No,No,Yes,No,No
3458564,3,8,0,0,1,2,0,0,3,5,0,No,0,0.93,0.89,0,No,No,No,Yes,No,No
3458565,8,8,0,0,0,0,0,0,0,0,1,No,0,0.97,0.96,0,No,No,Yes,Yes,No,No
3458566,11,8,0,0,0,0,0,1,1,1,1,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3458567,556,8,0,0,600,600,99,315,597,904,114,No,0,1,1,0,No,No,No,Yes,No,No
3458569,53,8,0,0,0,0,0,8,11,16,4,No,0,0.94,0.96,0,No,No,No,Yes,No,No
3458570,0,8,7,10,19,28,3,6,19,29,2,No,0,0.91,0.93,0,No,No,No,Yes,No,No
3458571,388,2,8,0,185,185,43,141,273,412,100,No,0,0.97,0.97,0,No,No,No,No,No,No
3458572,2,12,0,0,0,0,0,0,0,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3458573,2,8,0,0,0,0,0,0,0,0,1,No,0,0.54,0.71,0,No,No,No,Yes,No,No
3458574,20,8,0,0,17,17,1,11,22,31,2,No,0,0.81,0.78,0,No,No,No,Yes,No,No
3458575,17,16,0,0,0,0,0,1,1,1,1,No,0,0.31,0.4,0,No,No,Yes,Yes,No,No
3458577,134,8,0,50,100,100,13,37,92,146,18,No,0,1,0.99,0,No,No,No,Yes,No,No
3458578,25,8,0,0,0,0,4,6,14,20,1,No,0,0.87,0.88,0,No,No,No,Yes,No,No
3458579,14,8,0,0,0,0,0,0,1,3,1,No,0,1,0.99,0,No,No,No,Yes,No,No
3458580,127,8,0,0,0,0,1,4,8,9,0,No,0,0.89,0.91,0,No,No,No,Yes,No,No
3458581,36,8,0,0,0,0,1,2,11,13,3,No,0,0.85,0.64,0,Yes,No,Yes,Yes,No,No
3458582,5,12,0,0,0,7,0,1,2,3,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3458583,8,8,0,0,20,20,1,3,7,10,2,No,0,1,0.99,0,No,No,No,Yes,No,No
3458584,0,8,0,0,0,0,0,0,0,0,1,No,0,0.98,0.98,0,No,No,Yes,Yes,No,No
3458585,24,8,0,0,0,0,1,1,5,7,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3458586,43,8,0,31,59,87,6,25,65,92,17,No,0,0.91,0.95,0,No,No,No,Yes,No,No
3458587,13,8,0,0,0,0,8,9,11,11,2,No,0,0.62,0.56,0,No,No,No,Yes,No,No
3458588,111,8,37,54,168,253,62,125,248,323,36,No,0,0.92,0.95,0,No,No,No,Yes,No,No
3458589,7,8,0,0,2,7,1,4,8,14,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3458590,46,8,1,72,102,177,26,90,133,183,24,No,0,0.9,0.85,0,No,No,No,Yes,No,No
3458591,35,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
3458592,42,8,0,0,0,0,0,0,0,0,1,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3458593,29,8,0,0,0,0,0,0,0,1,0,No,0,0.85,0.84,0,No,No,No,Yes,No,No
3458594,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.77,0,No,No,No,Yes,No,No
3458596,53,8,0,0,0,0,2,5,10,12,1,No,0,0.25,0.39,0,Yes,No,Yes,Yes,No,No
3458597,16,12,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3458598,16,8,0,0,0,4,0,2,12,18,4,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3458599,6,8,0,0,0,0,2,2,5,8,0,No,0,0.76,0.84,0,No,No,No,Yes,No,No
3458601,3,8,0,2,5,8,2,5,9,12,0,No,0,0.84,0.86,0,No,No,No,Yes,No,No
3458602,40,9,0,0,0,0,1,7,16,20,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3458604,186,8,6,50,150,200,24,104,256,431,52,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3458605,15,9,0,8,20,32,4,9,30,43,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3458606,2,12,0,0,0,0,0,0,1,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3458607,3,8,0,0,0,0,0,0,0,0,0,No,0,0.54,0.71,0,No,No,Yes,Yes,No,No
3458608,24,8,1,18,95,124,0,9,68,123,11,No,0,0.98,0.92,0,No,No,No,Yes,No,No
3458609,31,12,0,0,0,0,0,0,0,1,3,No,0,0.97,0.93,0,No,No,No,Yes,No,No
3458610,61,8,0,0,0,0,3,4,6,7,3,No,0,0.16,0.1,0,No,No,Yes,Yes,No,No
3458611,3,8,0,0,0,0,0,0,1,3,0,No,0,1,0.79,0,No,No,No,Yes,No,No
3458612,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3458613,26,12,2,0,20,34,1,8,26,31,14,No,0,0.73,0.7,0,No,No,No,Yes,No,No
3458614,2,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3458615,60,8,0,3,3,3,0,2,6,14,0,No,0,0,0.5,0,No,No,No,Yes,No,No
3458616,8,8,0,0,0,0,0,0,1,1,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3458617,12,8,0,0,0,0,0,0,0,0,0,No,0,0.68,0.49,0,No,No,Yes,Yes,No,No
3458619,1,9,1,0,0,1,0,0,2,2,1,No,0,0.95,0.89,0,No,No,No,Yes,No,No
3458620,1,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,Yes,No,No,Yes,No,No
3458622,18,8,0,0,0,0,1,1,5,7,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3458623,938,52,0,0,0,0,8,36,79,141,20,No,0,0.79,0.66,0,Yes,No,No,Yes,No,No
3458624,84,4,3,73,144,219,29,70,154,235,22,No,0,0.79,0.66,0,No,No,No,Yes,No,No
3458625,155,8,10,260,430,690,86,270,576,893,53,No,0,0.7,0.71,0,No,No,No,Yes,No,No
3458626,19,52,0,0,0,0,0,2,4,8,0,No,0,0.79,0.66,0,Yes,No,No,Yes,No,No
3458627,0,2,0,0,0,0,0,0,0,0,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
3458628,3,8,0,0,0,0,0,0,1,1,0,No,0,0.64,0.64,0,No,No,No,Yes,No,No
3458629,20,8,0,0,0,0,0,1,2,3,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3458630,2,12,0,5,5,5,0,0,2,3,1,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3458631,12,2,0,0,0,0,0,0,0,0,0,No,0,0.68,0.77,0,Yes,No,No,Yes,No,No
3458632,7,2,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,Yes,No,No,Yes,No,No
3458633,6,2,1,0,0,0,0,0,0,0,1,No,0,0.96,0.88,0,Yes,No,No,Yes,No,No
3458634,11,2,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,Yes,No,Yes,Yes,No,No
3458635,7,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3458636,28,2,0,0,16,16,9,13,24,36,3,No,0,0.39,0.43,0,Yes,No,No,Yes,No,No
3458637,4,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3458638,5,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3458639,58,2,0,0,0,0,0,0,0,0,2,No,0,0.83,0.7,0,Yes,No,No,Yes,No,No
3458640,0,12,6,0,3,3,0,0,0,0,0,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
3458641,106,2,48,301,614,960,90,223,340,372,48,No,0,0.97,0.95,0,Yes,No,No,Yes,No,No
3458643,0,4,0,3,3,3,0,0,0,0,0,No,0,0.79,0.66,0,Yes,No,Yes,Yes,No,No
3458644,85,2,0,112,224,448,18,30,30,31,13,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
3458645,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3458646,37,4,35,12,24,30,11,44,110,149,12,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3458647,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3458648,3,8,0,0,0,0,0,1,1,1,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3458649,4441,4,4,0,0,0,12,85,133,185,12,No,0,0.73,0.78,2,No,No,No,Yes,No,No
3458650,0,2,0,508,508,508,0,0,0,0,0,No,0,0.68,0.85,0,Yes,No,No,Yes,No,No
3458651,7,2,0,0,0,0,0,4,4,4,0,No,0,1,0.97,0,Yes,No,No,Yes,No,No
3458652,3,2,1,1,3,3,0,0,0,0,0,No,0,0.82,0.89,0,Yes,No,No,Yes,No,No
3458653,7,4,0,0,0,0,1,1,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3458654,5,4,0,0,0,0,1,3,3,3,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
3458655,11,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
3458656,11,2,0,0,0,0,0,0,0,0,0,No,0,1,1,0,Yes,No,Yes,Yes,No,No
3458658,22,2,0,10,10,10,0,0,0,0,0,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
3458659,211,2,3,100,200,300,6,68,155,301,50,No,0,0.2,0.5,0,No,No,No,Yes,No,No
3458660,32,8,1,20,40,50,2,9,41,62,25,No,0,0.87,0.91,0,No,No,No,Yes,No,No
3458661,472,52,0,0,0,0,0,0,2,3,8,No,0,-99,-99,0,Yes,No,No,No,No,No
3458662,147,9,0,0,0,8,1,9,24,34,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
3458663,3,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
3458664,39,9,0,0,12,20,3,11,22,35,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3458665,498,8,0,0,0,0,0,0,0,0,2,No,0,0.81,0.84,0,No,No,No,Yes,No,No
3458673,1,9,0,4,4,4,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3458674,24,2,24,0,12,36,0,13,25,35,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3458675,3,8,0,0,0,0,0,0,0,0,0,No,0,0.15,0.1,0,No,No,No,Yes,No,No
3458676,1,9,0,4,4,4,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3458677,1,9,0,4,4,4,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3458678,0,2,0,17,17,17,0,0,0,0,0,No,0,0.53,0.53,0,No,No,No,Yes,No,No
3458679,14,2,0,0,0,0,4,4,4,4,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3458680,1,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3458681,0,2,0,4,4,4,0,0,0,0,0,No,0,0.9,0.93,0,Yes,No,Yes,Yes,No,No
3458683,5,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3458684,43,2,0,0,0,0,0,0,1,3,0,No,0,0.95,0.96,0,Yes,No,No,Yes,No,No
3458685,3,2,0,24,48,72,9,9,9,11,0,No,0,0.96,0.96,0,No,No,Yes,Yes,No,No
3458686,161,2,144,0,0,0,12,238,385,393,13,No,0,0.97,0.78,0,Yes,No,Yes,Yes,No,No
3458687,3,9,0,1,1,1,0,1,3,4,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3458688,5,2,0,0,0,0,0,0,0,0,0,No,0,0.85,0.92,0,Yes,No,Yes,Yes,No,No
3458689,11,2,0,0,0,0,0,0,0,0,0,No,0,0.18,0.33,0,Yes,No,No,Yes,No,No
3458690,3,2,0,2,3,3,0,0,0,0,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3458691,10,2,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3458692,5,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3458693,12,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
3458694,3,2,0,2,3,3,0,0,1,1,0,No,0,0.97,0.93,0,Yes,No,Yes,Yes,No,No
3458695,0,8,0,8,8,8,0,0,0,0,0,No,0,0.73,0.7,0,No,No,Yes,Yes,No,No
3458696,4,4,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
3458697,0,2,0,41,41,41,0,0,0,0,2,No,0,0.85,0.8,0,Yes,No,Yes,Yes,No,No
3458698,11,2,0,0,0,0,0,0,0,0,0,No,0,0.18,0.33,0,Yes,No,No,Yes,No,No
3458699,4,2,0,2,2,2,0,0,0,0,1,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
3458700,2,2,0,0,0,1,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3458701,3,2,0,0,0,0,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3458702,5,4,4,0,0,0,0,0,0,0,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
3458703,5,2,0,6,11,11,0,0,0,0,0,No,0,0.49,0.57,0,No,No,Yes,Yes,No,No
3458704,2,2,0,0,0,0,0,0,0,0,0,No,0,0.97,0.98,0,No,No,Yes,Yes,No,No
3458705,33,2,7,72,72,72,1,1,1,1,19,No,0,0.05,0.04,0,No,No,No,Yes,No,No
3458706,6,2,0,0,0,0,0,6,6,6,1,No,0,0.77,0.64,0,Yes,No,Yes,Yes,No,No
3458707,12,2,0,0,0,0,0,0,1,1,0,No,0,0.54,0.56,0,Yes,No,No,Yes,No,No
3458710,0,2,0,4,24,24,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
3458711,6,4,42,414,414,414,0,0,0,0,0,No,0,0.22,0.21,0,No,No,No,Yes,No,No
3458715,411,8,1880,72,72,72,147,530,1008,1381,63,No,0,0,0,0,No,No,Yes,Yes,No,No
3458716,115,8,0,0,0,0,4,11,22,42,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3458717,779,2,363,400,800,1200,118,897,1785,2056,266,No,0,0.64,0.68,0,No,No,No,Yes,No,No
3458718,38,0,0,0,0,0,0,1,1,1,1,No,0,0,0,0,No,No,No,Yes,No,No
3458719,3,8,0,72,72,72,0,0,1,3,1,No,0,0.5,0.52,0,Yes,No,No,No,No,No
3458720,96,8,8,84,156,228,22,75,139,229,43,No,0,0.77,0.77,0,No,No,Yes,Yes,No,No
3458722,1,2,0,0,0,1,0,0,0,1,2,No,0,1,1,0,No,No,No,Yes,No,No
3458723,4,8,0,0,0,0,0,2,4,7,0,No,0,0.78,0.75,0,Yes,No,No,Yes,No,No
3458725,290,8,24,202,438,630,79,242,537,850,66,No,0,0.77,0.76,0,No,No,No,Yes,No,No
3458726,10,8,2,14,30,42,6,15,27,40,7,No,0,0.97,0.96,0,No,No,No,Yes,No,No
3458727,3,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3458728,85,12,1,0,7,21,4,21,49,75,19,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3458729,1,12,0,1,1,2,0,1,1,1,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3458730,33,8,1,0,0,0,5,10,18,24,3,No,0,1,1,0,No,No,No,Yes,No,No
3458731,6,8,4,8,10,12,0,3,11,19,20,No,0,1,0.88,0,No,No,No,Yes,No,No
3458732,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3458733,6,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,Yes,Yes,No,No
3458734,3,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,Yes,Yes,No,No
3458735,130,8,5,40,96,144,29,88,152,238,124,No,0,0.97,0.98,0,No,No,Yes,Yes,No,No
3458736,2,12,0,0,0,0,0,0,0,0,1,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3458737,2,12,0,0,0,0,0,0,0,0,1,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3458738,51,8,0,0,0,0,1,3,5,6,0,No,0,0.97,0.93,0,No,No,Yes,Yes,No,No
3458739,44,8,0,0,0,0,1,1,1,2,1,No,0,0.83,0.8,0,Yes,No,No,Yes,No,No
3458741,37,8,0,32,39,60,7,48,97,131,17,No,0,0.93,0.95,0,No,No,No,Yes,No,No
3458742,4,8,0,0,0,0,5,5,6,6,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3458743,10,9,0,0,0,0,2,7,11,13,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3458744,11,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3458745,17,13,0,0,0,0,1,2,3,3,0,No,0,0.82,0.81,0,Yes,No,No,Yes,No,No
3458746,1,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3458747,303,9,0,0,280,420,50,163,377,553,54,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3458748,8,8,4,11,27,40,6,16,38,48,8,No,0,0.87,0.91,0,No,No,No,Yes,No,No
3458750,4,8,0,0,1,3,0,2,5,6,0,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3458751,10,8,0,0,0,0,0,0,1,4,2,No,0,0.95,0.77,0,No,No,No,Yes,No,No
3458753,10,8,0,180,180,180,0,3,7,10,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
3458754,8,11,0,0,0,2,1,4,5,10,0,No,0,0.85,0.8,0,No,No,No,Yes,No,No
3458755,73,8,19,87,174,249,50,139,278,414,34,No,0,0.9,0.92,0,No,No,No,Yes,No,No
3458756,2,8,0,0,0,0,0,0,0,0,2,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3458757,25,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,Yes,Yes,No,No
3458758,19,14,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3458760,588,14,20,220,500,640,50,195,335,492,206,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3458762,10,2,0,10,20,20,3,6,13,31,0,No,0,0.84,0.82,0,No,No,No,Yes,No,No
3458763,48,9,0,0,0,0,0,0,0,20,1,No,0,0.94,0.83,0,No,No,No,Yes,No,No
3458766,11,9,0,0,2,2,4,9,26,42,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
3458767,2,8,0,0,0,1,0,0,1,2,0,No,0,0.18,0.33,0,No,No,No,Yes,No,No
3458768,2,12,0,0,0,0,0,0,0,1,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3458769,4,8,0,0,0,0,0,0,0,0,0,No,0,0.18,0.33,0,No,No,No,Yes,No,No
3458770,3,8,0,0,1,2,1,2,3,4,0,No,0,0,0,0,No,No,Yes,Yes,No,No
3458771,4,8,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,Yes,Yes,No,No
3458772,1,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.82,0,No,No,No,Yes,No,No
3458773,12,8,0,0,0,0,0,0,0,0,2,No,0,0.9,0.95,0,No,No,No,Yes,No,No
3458774,27,9,0,0,0,0,0,1,4,6,2,No,0,0.85,0.82,0,Yes,No,No,Yes,No,No
3458775,175,9,0,0,0,0,0,0,4,4,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3458776,182,9,0,0,0,0,0,10,27,39,10,No,0,0.85,0.82,0,Yes,No,Yes,No,No,No
3458777,119,9,0,57,133,156,19,58,123,193,33,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3458778,62,9,0,0,0,0,1,1,1,1,3,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3458779,19,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3458780,38,9,0,20,58,58,6,25,63,115,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3458781,48,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,Yes,Yes,No,No
3458782,154,8,0,0,0,0,0,0,1,1,0,No,0,0.99,0.96,0,No,No,No,Yes,No,No
